"REC_TX_DT_YEAR","DON_HOSPITAL_STATE","CAN_HOSPITAL_STATE","N_TX","PCT_TX_DON_STATE","PCT_TX_CAN_STATE"
2018,"IL","MN",28,0.0903225806451613,0.194444444444444
2018,"IL","IN",7,0.0225806451612903,0.0482758620689655
2018,"IL","LA",4,0.0129032258064516,0.016260162601626
2018,"IL","MO",4,0.0129032258064516,0.0239520958083832
2018,"IL","CO",3,0.00967741935483871,0.0280373831775701
2018,"IL","SD",2,0.00645161290322581,0.25
2018,"IL","MA",1,0.0032258064516129,0.00425531914893617
2018,"IL","NY",1,0.0032258064516129,0.00265957446808511
2018,"IL","PA",1,0.0032258064516129,0.00214132762312634
2018,"IN","IN",96,0.648648648648649,0.662068965517241
2018,"IN","OH",22,0.148648648648649,0.0582010582010582
2018,"IN","IL",9,0.0608108108108108,0.0337078651685393
2018,"IN","MI",8,0.0540540540540541,0.0418848167539267
2018,"IN","LA",2,0.0135135135135135,0.00813008130081301
2018,"IN","MN",2,0.0135135135135135,0.0138888888888889
2018,"IN","WI",2,0.0135135135135135,0.0121951219512195
2018,"IN","AL",1,0.00675675675675676,0.00840336134453781
2018,"IN","FL",1,0.00675675675675676,0.00193423597678917
2018,"IN","KY",1,0.00675675675675676,0.0120481927710843
2018,"IN","MA",1,0.00675675675675676,0.00425531914893617
2018,"IN","NE",1,0.00675675675675676,0.0147058823529412
2018,"IN","NY",1,0.00675675675675676,0.00265957446808511
2018,"IN","TX",1,0.00675675675675676,0.00143061516452074
2018,"KS","KS",32,0.426666666666667,0.40506329113924
2018,"KS","MO",19,0.253333333333333,0.11377245508982
2018,"KS","CO",10,0.133333333333333,0.0934579439252336
2018,"KS","NE",5,0.0666666666666667,0.0735294117647059
2018,"KS","AZ",2,0.0266666666666667,0.00714285714285714
2018,"KS","IA",2,0.0266666666666667,0.0689655172413793
2018,"KS","MI",2,0.0266666666666667,0.0104712041884817
2018,"KS","IN",1,0.0133333333333333,0.00689655172413793
2018,"KS","NY",1,0.0133333333333333,0.00265957446808511
2018,"KS","OH",1,0.0133333333333333,0.00264550264550265
2018,"KY","KY",54,0.666666666666667,0.650602409638554
2018,"KY","VA",8,0.0987654320987654,0.0487804878048781
2018,"KY","OH",6,0.0740740740740741,0.0158730158730159
2018,"KY","TN",6,0.0740740740740741,0.0271493212669683
2018,"KY","NC",5,0.0617283950617284,0.0252525252525253
2018,"KY","AZ",1,0.0123456790123457,0.00357142857142857
2018,"KY","SC",1,0.0123456790123457,0.0135135135135135
2018,"LA","LA",128,0.771084337349398,0.520325203252033
2018,"LA","FL",21,0.126506024096386,0.0406189555125725
